,,,,,
EC2 INSTANCE,REGION :cn-north-1
InstanceID,Instance_State,InstanceName,Instance_Type,LaunchTime,Instance_Placement,VPC_Id,Contact,Environment,Project,Creator,Tier,Private IP Address,Public IP Address,Security Group,Key Name
snap-a6a646a7,vol-82370e07,2016-12-04 18:20:32+00:00,10
snap-845cb085,vol-5e5e25c3,2016-12-01 18:12:05+00:00,500
snap-db46aeda,vol-7e215be3,2016-11-29 18:12:13+00:00,90
snap-10807511,vol-00b98c85,2016-11-24 18:18:04+00:00,8
snap-775ca976,vol-f0efc275,2016-11-24 18:15:45+00:00,10
snap-3e08fc3f,vol-196a5e9c,2016-12-05 18:19:05+00:00,490
snap-a17b8ca0,vol-523f08d7,2016-12-04 18:19:49+00:00,100
snap-929c6a93,vol-89b88d0c,2016-11-28 18:19:23+00:00,100
snap-2e88782f,vol-9d275d00,2016-11-13 18:13:09+00:00,10
snap-d06a9ad1,vol-4cdbcbf3,2016-11-30 18:11:03+00:00,90
snap-c9e11cc8,vol-eb3c0b6e,2016-12-03 18:20:38+00:00,50
snap-327a8733,vol-da1b6147,2016-11-24 18:13:51+00:00,90
snap-66ba4667,vol-523f08d7,2016-11-14 18:19:25+00:00,100
snap-bf0cf0be,vol-4d133ec8,2016-11-17 18:15:15+00:00,10
snap-125da213,vol-4edbcbf1,2016-11-13 18:11:04+00:00,10
snap-0eac550f,vol-16efc293,2016-11-14 18:15:41+00:00,90
snap-ebac54ea,vol-30261fb5,2016-11-20 18:21:14+00:00,8
snap-bd639bbc,vol-a03e0925,2016-11-24 18:19:49+00:00,1000
snap-63dd1c62,vol-a7153822,2016-12-03 18:16:03+00:00,10
snap-b130f1b0,vol-09265c94,2016-11-08 18:12:51+00:00,10
snap-ced111cf,vol-ae1b6133,2016-11-22 18:13:46+00:00,90
snap-4234f843,vol-88c6f30d,2016-12-04 18:17:44+00:00,10
snap-04a86705,vol-186a5e9d,2016-11-18 18:19:28+00:00,490
snap-cba56aca,vol-85360300,2016-11-15 18:17:02+00:00,90
snap-4333fc42,vol-e2121767,2016-11-30 18:22:32+00:00,90
snap-7ee12f7f,vol-75f68ce8,2016-11-26 18:14:05+00:00,10
snap-2b69a72a,vol-e4165379,2016-11-09 18:14:29+00:00,100
snap-2f62ac2e,vol-ba0a4f27,2016-11-21 18:14:14+00:00,500
snap-e4b07be5,vol-07133e82,2016-11-09 18:15:13+00:00,90
snap-8d0dd88c,vol-7f340dfa,2016-11-22 18:20:15+00:00,90
snap-758e5f74,vol-c0d4eb45,2016-12-06 18:27:20+00:00,10
snap-0f9f4f0e,vol-89b88d0c,2016-11-12 18:18:07+00:00,100
snap-519f4f50,vol-22e6a8bf,2016-12-06 18:19:27+00:00,10
snap-da74982b,vol-fa8c9c45,2016-12-06 18:12:06+00:00,90
snap-22779bd3,vol-07133e82,2016-11-20 18:15:32+00:00,90
snap-275cb0d6,vol-dcd4c463,2016-11-30 18:10:22+00:00,10
snap-6fa24d9e,vol-fb521c66,2016-11-28 18:15:35+00:00,90
snap-12a24de3,vol-7d6623e0,2016-12-07 18:16:16+00:00,10
snap-46a04fb7,vol-78551be5,2016-12-02 18:14:38+00:00,90
snap-b7b45b46,vol-1b31049e,2016-11-23 18:17:25+00:00,10
snap-808f6071,vol-35dbcb8a,2016-11-10 18:10:37+00:00,10
snap-059d72f4,vol-0d340d88,2016-11-23 18:20:04+00:00,90
snap-6ef7189f,vol-33dbcb8c,2016-11-09 18:10:45+00:00,90
snap-c3f31c32,vol-e0521c7d,2016-12-05 18:15:18+00:00,90
snap-87f01f76,vol-0d6a5e88,2016-11-09 18:18:38+00:00,10
snap-6bc6299a,vol-12efc297,2016-11-14 18:15:53+00:00,90
snap-3327c8c2,vol-ac5e2531,2016-12-05 18:11:52+00:00,290
snap-3639d6c7,vol-bc165321,2016-11-27 18:14:16+00:00,100
snap-2a04ebdb,vol-d7121752,2016-12-02 18:22:16+00:00,10
snap-b903ec48,vol-3aefc2bf,2016-12-05 18:17:02+00:00,90
snap-d2648b23,vol-8a31040f,2016-11-20 18:17:31+00:00,90
snap-067a95f7,vol-43efc2c6,2016-12-02 18:17:23+00:00,10
snap-1d759aec,vol-f0efc275,2016-12-05 18:16:23+00:00,10
snap-4f49a6be,vol-90dccc2f,2016-11-14 18:11:47+00:00,90
snap-a45fb055,vol-9d275d00,2016-12-01 18:12:56+00:00,10
snap-ae5eb15f,vol-89b88d0c,2016-11-19 18:18:29+00:00,100
snap-b456b945,vol-e7121762,2016-12-02 18:22:19+00:00,10
snap-6054bb91,vol-0d6a5e88,2016-11-12 18:18:36+00:00,10
snap-3c51becd,vol-e9d2fb6c,2016-11-22 18:16:57+00:00,10
snap-19a04ee8,vol-e9d2fb6c,2016-11-30 18:17:40+00:00,10
snap-48b15fb9,vol-36d2fbb3,2016-11-09 18:16:55+00:00,90
snap-aa826c5b,vol-82173a07,2016-11-12 18:15:08+00:00,10
snap-11806ee0,vol-22e6a8bf,2016-12-03 18:15:50+00:00,10
snap-c79e7036,vol-62dbcbdd,2016-11-25 18:10:55+00:00,10
snap-009a74f1,vol-91dccc2e,2016-12-03 18:11:33+00:00,10
snap-54ef01a5,vol-a7b88d22,2016-11-03 09:39:03+00:00,8
snap-eee20c1f,vol-dcd4c463,2016-11-11 18:10:19+00:00,10
snap-64e20c95,vol-e0efc265,2016-11-27 18:15:31+00:00,10
snap-2fcd23de,vol-5e5e25c3,2016-11-19 18:12:22+00:00,500
snap-c8df3139,vol-7f6a5efa,2016-11-22 18:18:53+00:00,490
snap-54d638a5,vol-b2d8c80d,2016-12-06 18:10:29+00:00,10
snap-dbd53b2a,vol-255f24b8,2016-12-05 18:11:47+00:00,90
snap-9c3cd26d,vol-7e265ce3,2016-11-21 18:13:11+00:00,90
snap-e93dd318,vol-a0dccc1f,2016-12-02 18:11:21+00:00,10
snap-943dd365,vol-f3b98c76,2016-11-13 18:17:35+00:00,8
snap-dd38d62c,vol-61dbcbde,2016-11-12 18:11:03+00:00,90
snap-d702ec26,vol-ca2c154f,2016-12-05 18:20:40+00:00,10
snap-e103ed10,vol-37265caa,2016-12-02 18:12:44+00:00,90
snap-0400eef5,vol-07133e82,2016-11-27 18:15:18+00:00,90
snap-8b10fe7a,vol-7f6940fa,2016-11-21 18:17:03+00:00,500
snap-896d8378,vol-9e80b41b,2016-12-01 18:19:46+00:00,10
snap-b3668842,vol-00b98c85,2016-11-27 18:17:53+00:00,8
snap-da7e902b,vol-4d133ec8,2016-11-30 18:16:23+00:00,10
snap-de729c2f,vol-4defc2c8,2016-12-03 18:17:32+00:00,10
snap-8e739d7f,vol-17efc292,2016-11-14 18:15:38+00:00,10
snap-ab4fa15a,vol-9e15381b,2016-12-03 18:16:00+00:00,90
snap-4e4fa1bf,vol-cfccf94a,2016-12-07 18:23:32+00:00,10
snap-a34da352,vol-e7121762,2016-12-06 18:29:21+00:00,10
snap-8c52bc7d,vol-47a1e7da,2016-12-06 18:17:01+00:00,8
snap-4651bfb7,vol-0d6a5e88,2016-11-15 18:18:30+00:00,10
snap-81ad4470,vol-19dbcba6,2016-11-28 18:10:50+00:00,90
snap-c6a44d37,vol-a7153822,2016-11-11 18:14:49+00:00,10
snap-8db25b7c,vol-03275d9e,2016-11-29 18:13:02+00:00,10
snap-05b75ef4,vol-7f340dfa,2016-12-03 18:21:07+00:00,90
snap-a9886158,vol-e4b98c61,2016-11-29 18:18:22+00:00,8
snap-2e8c65df,vol-3eefc2bb,2016-11-30 18:17:08+00:00,90
snap-78846d89,vol-7f6a5efa,2016-11-08 18:18:46+00:00,490
snap-7d846d8c,vol-058cbb80,2016-11-09 18:19:43+00:00,10
snap-ae9b725f,vol-234176a6,2016-12-03 18:20:17+00:00,100
snap-02937af3,vol-0d6a5e88,2016-11-26 18:19:59+00:00,10
snap-a3967f52,vol-11efc294,2016-12-03 18:16:51+00:00,10
snap-0fed04fe,vol-62dbcbdd,2016-11-18 18:11:02+00:00,10
snap-e9e00918,vol-99d5c526,2016-11-20 18:10:24+00:00,90
snap-2ff910de,vol-0fb98c8a,2016-12-03 18:18:53+00:00,8
snap-0ffd14fe,vol-305e25ad,2016-11-28 18:12:11+00:00,10
snap-27ca23d6,vol-11e8af8c,2016-12-06 18:16:27+00:00,100
snap-2ddc35dc,vol-aa6a5e2f,2016-11-22 18:18:31+00:00,490
snap-160de4e7,vol-cac9fa4f,2016-12-06 18:26:27+00:00,10
snap-b304ed42,vol-311316b4,2016-12-02 18:21:39+00:00,90
snap-a21df453,vol-a3dccc1c,2016-11-09 18:11:24+00:00,90
snap-bc61884d,vol-a0dccc1f,2016-11-24 18:11:40+00:00,10
snap-79658c88,vol-5bd3c3e4,2016-11-27 18:10:08+00:00,10
snap-e6749d17,vol-523f08d7,2016-11-21 18:19:44+00:00,100
snap-bd4ca54c,vol-80b88d05,2016-11-19 18:18:25+00:00,100
snap-824ea773,vol-16efc293,2016-11-10 18:15:26+00:00,90
snap-5747aea6,vol-9e15381b,2016-11-30 18:15:54+00:00,90
snap-125fb6e3,vol-a52a6738,2016-11-18 18:14:54+00:00,10
snap-de967e2f,vol-a52a6738,2016-11-30 18:14:35+00:00,10
snap-55967ea4,vol-35dbcb8a,2016-11-21 18:10:41+00:00,10
snap-baee064b,vol-7f340dfa,2016-11-21 18:20:23+00:00,90
snap-e8e30b19,vol-6b9b8bd4,2016-11-17 18:12:05+00:00,90
snap-2ef119df,vol-261217a3,2016-12-06 18:29:43+00:00,90
snap-bbf71f4a,vol-85360300,2016-12-07 18:23:09+00:00,90
snap-a0d63e51,vol-17efc292,2016-11-18 18:16:03+00:00,10
snap-d72ec626,vol-19dbcba6,2016-11-13 18:10:48+00:00,90
snap-8122ca70,vol-9c6a5e19,2016-11-23 18:18:35+00:00,10
snap-c63bd337,vol-17efc292,2016-11-17 18:15:42+00:00,10
snap-043dd5f5,vol-38efc2bd,2016-11-18 18:16:40+00:00,90
snap-3731d9c6,vol-61dbcbde,2016-11-18 18:11:06+00:00,90
snap-530de5a2,vol-12efc297,2016-11-09 18:15:58+00:00,90
snap-eb01e91a,vol-c1cffa44,2016-11-17 18:17:39+00:00,10
snap-1c03ebed,vol-263c0ba3,2016-11-15 18:19:34+00:00,600
snap-7e04ec8f,vol-34340db1,2016-12-02 18:20:52+00:00,10
snap-5b14fcaa,vol-c7521c5a,2016-11-28 18:15:25+00:00,10
snap-067d95f7,vol-181b6185,2016-11-24 18:13:57+00:00,10
snap-98709869,vol-4cdbcbf3,2016-12-05 18:11:01+00:00,90
snap-81759d70,vol-99d5c526,2016-12-02 18:10:22+00:00,90
snap-9a4ba36b,vol-654176e0,2016-11-22 18:19:29+00:00,10
snap-8d42aa7c,vol-058cbb80,2016-11-22 18:19:50+00:00,10
snap-a25ab253,vol-5f87b3da,2016-11-18 18:19:53+00:00,90
snap-b1b85340,vol-80efc205,2016-11-18 18:15:41+00:00,90
snap-89b35878,vol-458cbbc0,2016-11-27 18:19:51+00:00,500
snap-e3937812,vol-a0dccc1f,2016-11-13 18:11:34+00:00,10
snap-6d977c9c,vol-90b1a12f,2016-12-06 18:13:13+00:00,10
snap-e7ea0116,vol-db165346,2016-11-26 18:14:27+00:00,1000
snap-d0ea0121,vol-5e5e25c3,2016-11-14 18:12:17+00:00,500
snap-5fe10aae,vol-8fdccc30,2016-11-30 18:11:40+00:00,10
snap-ece50e1d,vol-21261fa4,2016-11-23 18:20:47+00:00,100
snap-0ef813ff,vol-90dccc2f,2016-12-04 18:11:31+00:00,90
snap-1cc823ed,vol-38efc2bd,2016-11-11 18:16:17+00:00,90
snap-0fc72cfe,vol-4d1439c8,2016-11-15 18:15:03+00:00,90
snap-d7c42f26,vol-a0dccc1f,2016-11-29 18:11:19+00:00,10
snap-9d2bc06c,vol-82370e07,2016-11-22 18:20:18+00:00,10
snap-3b2bc0ca,vol-01265c9c,2016-11-28 18:12:53+00:00,90
snap-b623c847,vol-efb0a050,2016-12-07 18:12:51+00:00,90
snap-2739d2d6,vol-7a3702ff,2016-12-02 18:17:49+00:00,90
snap-183cd7e9,vol-18efc29d,2016-11-23 18:16:18+00:00,90
snap-c832d939,vol-e4b98c61,2016-11-16 18:17:42+00:00,8
snap-4632d9b7,vol-f21a606f,2016-12-04 18:13:18+00:00,10
snap-2332d9d2,vol-dcd3c363,2016-11-24 18:10:07+00:00,10
snap-da14ff2b,vol-7e265ce3,2016-12-05 18:12:48+00:00,90
snap-ad4fa45c,vol-68dbcbd7,2016-11-15 18:10:53+00:00,90
snap-084fa4f9,vol-d9033d5c,2016-12-07 18:27:36+00:00,90
snap-f357bc02,vol-7e265ce3,2016-11-09 18:13:11+00:00,90
snap-a0a04a51,vol-a2dccc1d,2016-11-20 18:11:31+00:00,90
snap-7ea64c8f,vol-b0dccc0f,2016-12-02 18:11:07+00:00,90
snap-14ba50e5,vol-15efc290,2016-11-20 18:15:55+00:00,10
snap-7bbb518a,vol-a0dccc1f,2016-12-04 18:11:19+00:00,10
snap-02bb51f3,vol-f21b616f,2016-12-03 18:13:37+00:00,10
snap-698c6698,vol-196a5e9c,2016-11-09 18:18:41+00:00,490
snap-ac977d5d,vol-0fb98c8a,2016-11-24 18:18:11+00:00,8
snap-c0ef0531,vol-9d275d00,2016-11-21 18:13:14+00:00,10
snap-20fa10d1,vol-e3efc266,2016-11-23 18:15:43+00:00,90
snap-73fd1782,vol-6d2b66f0,2016-11-23 18:14:48+00:00,90
snap-99f71d68,vol-9fdccc20,2016-11-17 18:11:40+00:00,90
snap-8ac2287b,vol-6cb98ce9,2016-11-30 18:18:54+00:00,8
snap-6ac2289b,vol-1766238a,2016-11-16 18:14:40+00:00,500
snap-85c42e74,vol-80efc205,2016-12-07 18:20:09+00:00,90
snap-c1db3130,vol-7e265ce3,2016-11-23 18:13:14+00:00,90
snap-ded13b2f,vol-19efc29c,2016-11-18 18:16:24+00:00,10
snap-4cd53fbd,vol-058c9cba,2016-12-06 18:12:13+00:00,90
snap-f12cc600,vol-458cbbc0,2016-11-29 18:20:30+00:00,500
snap-2e22c8df,vol-523f08d7,2016-11-10 18:19:04+00:00,100
snap-2926ccd8,vol-a03e0925,2016-12-02 18:20:23+00:00,1000
snap-6f33d99e,vol-7f6940fa,2016-11-16 18:16:51+00:00,500
snap-d80ee429,vol-34dbcb8b,2016-11-11 18:10:42+00:00,10
snap-ae02e85f,vol-1b31049e,2016-11-18 18:17:38+00:00,10
snap-3e03e9cf,vol-0d340d88,2016-11-25 18:19:56+00:00,90
snap-da1ef42b,vol-4e255fd3,2016-11-19 18:13:37+00:00,90
snap-42719bb3,vol-8fdccc30,2016-11-21 18:11:54+00:00,10
snap-2144aed0,vol-3d695db8,2016-12-04 18:18:40+00:00,90
snap-be57bd4f,vol-523f08d7,2016-11-20 18:19:52+00:00,100
snap-63bf4a92,vol-e4b98c61,2016-11-22 18:17:45+00:00,8
snap-b7b94c46,vol-92f78d0f,2016-11-27 18:14:03+00:00,10
snap-daa0552b,vol-00437e85,2016-12-07 18:26:52+00:00,90
snap-63a25792,vol-252f16a0,2016-11-18 18:21:21+00:00,90
snap-3d9461cc,vol-b625682b,2016-11-19 18:14:56+00:00,90
snap-30986dc1,vol-d0153855,2016-11-17 18:14:52+00:00,10
snap-f48d7805,vol-c88da04d,2016-12-06 18:21:07+00:00,90
snap-a6d42157,vol-a3dccc1c,2016-12-02 18:11:15+00:00,90
snap-8fd3267e,vol-85360300,2016-12-06 18:23:11+00:00,90
snap-e4cc3915,vol-37340db2,2016-11-26 18:21:30+00:00,90
snap-f626d307,vol-ab654d2e,2016-12-07 18:22:50+00:00,8
snap-da2bde2b,vol-ae1b6133,2016-11-20 18:13:44+00:00,90
snap-442adfb5,vol-bc165321,2016-11-29 18:13:58+00:00,100
snap-1017e2e1,vol-ca2c154f,2016-12-06 18:28:15+00:00,10
snap-6b11e49a,vol-85121700,2016-12-01 18:21:36+00:00,90
snap-ea0ffa1b,vol-bc165321,2016-11-10 18:14:02+00:00,100
snap-890efb78,vol-3befc2be,2016-11-20 18:16:41+00:00,90
snap-2408fdd5,vol-181b6185,2016-11-18 18:13:59+00:00,10
snap-c3778232,vol-11efc294,2016-11-09 18:15:49+00:00,10
snap-d8718429,vol-db165346,2016-12-04 18:13:57+00:00,1000
snap-017c89f0,vol-56b98cd3,2016-12-03 18:18:56+00:00,100
snap-99639668,vol-b4d4c40b,2016-11-26 18:10:12+00:00,90
snap-bf6c994e,vol-74f68ce9,2016-11-18 18:14:08+00:00,90
snap-3d45b0cc,vol-3eefc2bb,2016-11-14 18:16:07+00:00,90
snap-b6bd4947,vol-19dbcba6,2016-11-16 18:10:47+00:00,90
snap-8cbd497d,vol-95370e10,2016-11-25 18:20:21+00:00,10
snap-78ab5f89,vol-da1b6147,2016-11-08 18:13:43+00:00,90
snap-f09d6901,vol-e0521c7d,2016-12-02 18:15:30+00:00,90
snap-809e6a71,vol-80b88d05,2016-11-08 18:18:06+00:00,100
snap-338377c2,vol-34dbcb8b,2016-11-08 18:10:40+00:00,10
snap-f6f40007,vol-8edccc31,2016-11-22 18:11:56+00:00,10
snap-5df307ac,vol-e4b98c61,2016-11-15 18:17:33+00:00,8
snap-e0fc0811,vol-a1b88d24,2016-11-03 16:40:21+00:00,100
snap-e6ef1b17,vol-0cb98c89,2016-12-07 18:23:55+00:00,100
snap-09d226f8,vol-e1275d7c,2016-11-24 18:13:25+00:00,90
snap-2acc38db,vol-7b0739fe,2016-12-06 18:27:37+00:00,90
snap-df36c22e,vol-00b98c85,2016-11-25 18:17:55+00:00,8
snap-ce24d03f,vol-9edccc21,2016-12-03 18:11:30+00:00,90
snap-4e24d0bf,vol-e1521c7c,2016-12-06 18:19:06+00:00,10
snap-7c22d68d,vol-46265cdb,2016-12-06 18:14:41+00:00,90
snap-4628dcb7,vol-458cbbc0,2016-12-04 18:20:09+00:00,500
snap-4410e4b5,vol-a1b88d24,2016-11-30 18:19:08+00:00,100
snap-2f09fdde,vol-dcd3c363,2016-11-19 18:10:03+00:00,10
snap-fe63970f,vol-33dbcb8c,2016-11-19 18:10:47+00:00,90
snap-676e9a96,vol-a1b88d24,2016-11-15 18:18:08+00:00,100
snap-30689cc1,vol-a7153822,2016-11-25 18:14:55+00:00,10
snap-6455a195,vol-d7121752,2016-11-29 18:21:59+00:00,10
snap-ab5eaa5a,vol-654176e0,2016-11-26 18:20:52+00:00,10
snap-4f41b5be,vol-78551be5,2016-11-28 18:14:53+00:00,90
snap-5bb740aa,vol-99d5c526,2016-11-16 18:10:22+00:00,90
snap-e5b94e14,vol-c4d5c57b,2016-12-03 18:10:28+00:00,10
snap-10a354e1,vol-35dbcb8a,2016-12-04 18:10:34+00:00,10
snap-e9a15618,vol-3c1d24b9,2016-11-20 18:21:28+00:00,10
snap-1eac5bef,vol-17efc292,2016-11-13 18:15:37+00:00,10
snap-76946387,vol-dc265c41,2016-11-03 16:40:29+00:00,10
snap-07986ff6,vol-34340db1,2016-11-18 18:20:45+00:00,10
snap-2d887fdc,vol-b4d4c40b,2016-11-28 18:10:16+00:00,90
snap-35d027c4,vol-4e5f24d3,2016-12-01 18:11:55+00:00,10
snap-3edc2bcf,vol-0fb98c8a,2016-11-14 18:17:49+00:00,8
snap-d8d82f29,vol-62dbcbdd,2016-11-13 18:10:57+00:00,10
snap-58cc3ba9,vol-00255f9d,2016-11-30 18:13:15+00:00,10
snap-5dc83fac,vol-14efc291,2016-11-14 18:15:35+00:00,10
snap-ed36c11c,vol-a52a6738,2016-11-20 18:14:50+00:00,10
snap-1a3fc8eb,vol-19dbcba6,2016-11-24 18:10:51+00:00,90
snap-213ccbd0,vol-bd8d9d02,2016-12-06 18:12:23+00:00,190
snap-8f20d77e,vol-7e215be3,2016-11-10 18:12:25+00:00,90
snap-6129de90,vol-19dbcba6,2016-11-20 18:10:50+00:00,90
snap-5528dfa4,vol-33dbcb8c,2016-11-24 18:10:48+00:00,90
snap-af17e05e,vol-df521c42,2016-12-07 18:18:38+00:00,10
snap-2206f1d3,vol-37340db2,2016-12-02 18:20:55+00:00,90
snap-b003f441,vol-91dccc2e,2016-11-11 18:11:50+00:00,10
snap-4d03f4bc,vol-74f68ce9,2016-11-16 18:14:02+00:00,90
snap-9e0ff86f,vol-1812179d,2016-11-29 18:22:19+00:00,90
snap-f20bfc03,vol-4cdbcbf3,2016-11-26 18:11:12+00:00,90
snap-bd7e894c,vol-5d6940d8,2016-11-30 18:17:34+00:00,10
snap-77639486,vol-e4b98c61,2016-11-11 18:17:36+00:00,8
snap-226e99d3,vol-e9d2fb6c,2016-11-08 07:34:12+00:00,10
snap-3f6d9ace,vol-39efc2bc,2016-11-27 18:16:20+00:00,10
snap-f254a303,vol-db165346,2016-11-13 18:14:17+00:00,1000
snap-0350a7f2,vol-7f1b61e2,2016-11-13 18:13:50+00:00,10
snap-4540b7b4,vol-dcd4c463,2016-11-20 18:10:21+00:00,10
snap-4bb741ba,vol-21261fa4,2016-11-27 18:20:41+00:00,100
snap-f4be4805,vol-5f87b3da,2016-11-27 18:19:13+00:00,90
snap-139264e2,vol-02275d9f,2016-11-21 18:13:27+00:00,90
snap-ba93654b,vol-2a1439af,2016-11-27 18:15:04+00:00,10
snap-049f69f5,vol-03275d9e,2016-12-01 18:13:06+00:00,10
snap-da85732b,vol-dcd3c363,2016-11-16 18:10:03+00:00,10
snap-5d887eac,vol-ab54602e,2016-11-28 18:20:17+00:00,90
snap-a1f20450,vol-234176a6,2016-11-23 18:19:32+00:00,100
snap-3dff09cc,vol-00255f9d,2016-11-16 18:13:29+00:00,10
snap-31e117c0,vol-f21a606f,2016-12-03 18:13:27+00:00,10
snap-42d721b3,vol-14efc291,2016-11-16 18:15:43+00:00,10
snap-4ad325bb,vol-13efc296,2016-11-26 18:16:10+00:00,90
snap-e2c13713,vol-4defc2c8,2016-11-19 18:16:57+00:00,10
snap-5e32c4af,vol-611316e4,2016-12-01 18:21:29+00:00,90
snap-ba3dcb4b,vol-d4265c49,2016-11-28 18:12:42+00:00,10
snap-a11fe950,vol-181b6185,2016-11-20 18:13:53+00:00,10
snap-6c1deb9d,vol-7e265ce3,2016-11-14 18:13:05+00:00,90
snap-4c0dfbbd,vol-aa6a5e2f,2016-11-20 18:18:47+00:00,490
snap-eb72841a,vol-0d340d88,2016-11-24 18:20:15+00:00,90
snap-e37a8c12,vol-c1cffa44,2016-11-25 18:17:42+00:00,10
snap-91659360,vol-7f340dfa,2016-12-01 18:20:42+00:00,90
snap-086e98f9,vol-a0dccc1f,2016-11-28 18:11:28+00:00,10
snap-415ea8b0,vol-89b88d0c,2016-11-27 18:18:14+00:00,100
snap-8659af77,vol-51215bcc,2016-11-17 18:12:30+00:00,10
snap-2043b5d1,vol-255f24b8,2016-11-23 18:12:06+00:00,90
snap-c4a95835,vol-19efc29c,2016-11-10 18:15:42+00:00,10
snap-6aa8599b,vol-ab54602e,2016-11-17 18:18:57+00:00,90
snap-b9ab5a48,vol-261217a3,2016-12-02 18:22:41+00:00,90
snap-dc95642d,vol-0fb98c8a,2016-12-06 18:24:00+00:00,8
snap-058c7df4,vol-0e12178b,2016-12-06 18:29:34+00:00,10
snap-eaf0011b,vol-67dbcbd8,2016-11-12 18:10:56+00:00,90
snap-a5fb0a54,vol-82521c1f,2016-11-29 18:14:44+00:00,10
snap-45fc0db4,vol-e0efc265,2016-11-24 18:15:39+00:00,10
snap-44fe0fb5,vol-e26a5e67,2016-11-30 18:19:25+00:00,10
snap-20e011d1,vol-1b340d9e,2016-11-29 18:20:37+00:00,90
snap-96e41567,vol-81153804,2016-11-27 18:14:47+00:00,90
snap-e7ef1e16,vol-46265cdb,2016-11-20 18:13:08+00:00,90
snap-01ee1ff0,vol-89b88d0c,2016-11-26 18:18:29+00:00,100
snap-0cee1ffd,vol-0f261f8a,2016-11-28 18:21:52+00:00,100
snap-cfd1203e,vol-eb3c0b6e,2016-12-05 18:19:59+00:00,50
snap-faca3b0b,vol-34dbcb8b,2016-11-30 18:10:41+00:00,10
snap-5cce3fad,vol-93521c0e,2016-12-05 18:14:32+00:00,90
snap-1635c4e7,vol-a33e0926,2016-11-25 18:19:41+00:00,100
snap-d234c523,vol-a855612d,2016-11-12 18:18:55+00:00,10
snap-4f39c8be,vol-c7265c5a,2016-12-03 18:12:37+00:00,10
snap-ce3dcc3f,vol-35dbcb8a,2016-12-03 18:10:38+00:00,10
snap-ec21d01d,vol-a1121724,2016-11-30 18:22:16+00:00,10
snap-5522d3a4,vol-311316b4,2016-12-04 18:21:03+00:00,90
snap-9b25d46a,vol-a4dccc1b,2016-11-09 18:11:20+00:00,10
snap-dd2bda2c,vol-cfccf94a,2016-11-24 18:17:43+00:00,10
snap-a22ddc53,vol-e26a5e67,2016-11-21 18:18:48+00:00,10
snap-c612e337,vol-11efc294,2016-11-21 18:16:06+00:00,10
snap-091eeff8,vol-dc265c41,2016-11-26 18:12:44+00:00,10
snap-6a06f79b,vol-0f261f8a,2016-12-03 18:21:24+00:00,100
snap-cf71803e,vol-c7521c5a,2016-11-29 18:15:04+00:00,10
snap-dd6f9e2c,vol-33dbcb8c,2016-11-13 18:10:45+00:00,90
snap-4e50a1bf,vol-6a407def,2016-12-06 18:26:55+00:00,10
snap-2d59a8dc,vol-ff2c157a,2016-11-27 18:20:27+00:00,90
snap-8158a970,vol-5f87b3da,2016-11-14 18:19:04+00:00,90
snap-4240b1b3,vol-0f521c92,2016-12-02 18:15:36+00:00,90
snap-a444b555,vol-305e25ad,2016-11-18 18:12:23+00:00,10
snap-3049b8c1,vol-5f1316da,2016-12-06 18:28:52+00:00,10
snap-094bbaf8,vol-37265caa,2016-11-20 18:13:01+00:00,90
snap-51a353a0,vol-ab54602e,2016-11-10 18:18:31+00:00,90
snap-58a353a9,vol-3eefc2bb,2016-11-25 18:16:20+00:00,90
snap-b4926245,vol-b4d4c40b,2016-11-10 18:10:12+00:00,90
snap-419464b0,vol-afdccc10,2016-11-15 18:11:18+00:00,10
snap-c0877731,vol-6b9b8bd4,2016-11-11 18:12:05+00:00,90
snap-0b8979fa,vol-7f6a5efa,2016-12-03 18:19:45+00:00,490
snap-9d8a7a6c,vol-1a31049f,2016-11-16 18:17:20+00:00,500
snap-a0e01051,vol-15efc290,2016-11-21 18:15:53+00:00,10
snap-18ea1ae9,vol-7f1b61e2,2016-11-20 18:13:56+00:00,10
snap-fdd7270c,vol-8fdccc30,2016-11-10 18:11:46+00:00,10
snap-1eca3aef,vol-7a3702ff,2016-11-22 18:17:10+00:00,90
snap-0337c7f2,vol-5e5e25c3,2016-11-20 18:12:22+00:00,500
snap-fc3aca0d,vol-ba0a4f27,2016-12-08 02:33:58+00:00,500
snap-ec12e21d,vol-92dccc2d,2016-11-27 18:11:43+00:00,10
snap-d214e423,vol-9fdccc20,2016-11-25 18:11:38+00:00,90
snap-9a00f06b,vol-67dbcbd8,2016-11-26 18:10:54+00:00,90
snap-eb72821a,vol-09265c94,2016-11-26 18:12:57+00:00,10
snap-9957a768,vol-cfccf94a,2016-11-22 18:17:36+00:00,10
snap-6d58a89c,vol-e86a5e6d,2016-11-20 18:18:57+00:00,10
snap-ce48b83f,vol-429aaec7,2016-11-25 18:19:07+00:00,10
snap-4ab645bb,vol-39efc2bc,2016-11-22 18:16:24+00:00,10
snap-09bb48f8,vol-e1275d7c,2016-11-21 18:13:21+00:00,90
snap-87a45776,vol-f3b98c76,2016-11-19 18:18:03+00:00,8
snap-139063e2,vol-186a5e9d,2016-11-17 18:18:47+00:00,490
snap-e3996a12,vol-a33e0926,2016-11-27 18:19:38+00:00,100
snap-1f9e6dee,vol-82173a07,2016-12-02 18:16:19+00:00,10
snap-d9817228,vol-88c6f30d,2016-11-13 18:17:14+00:00,10
